wallet,n_trips,net_pnl,gross_win,gross_loss,wins,losses,avg_roi,med_roi,best_roi,worst_roi,avg_basis,max_basis,last_active,tier,is_current
GcEHcJMQpEvqunvLeB4byyD97nJykYMHd6Zuc7nuYzX4,9,1.9830937489999998,2.3129801939999997,0.32988644499999986,6,3,0.2804987499489575,0.02621533166278689,1.9103369070829928,-0.359383565606346,0.8214219931111111,1.828238183,1776464983,RETAIL,0
G8VyvFW2QZA3enMayiFEAAwxhPdvbSibvcSf9jo2fnJs,12,1.9670381349999992,2.428939191,0.46190105600000064,7,5,1.2075527180168417,0.10972823901046191,9.892102517669388,-0.243019289522166,0.618904735,1.5678427790000002,1776389086,RETAIL,0
CcCvjUxTVQHyjtPJGC6vmesTSfSFAuq7zj8H5U3j123Y,6,1.9651899689999994,2.4500820119999998,0.4848920430000001,3,3,0.26023718843867877,0.16443499105058046,0.7975871136137698,-0.1311358747824316,1.5324252296666667,2.914261476,1776463183,RETAIL,0
Hr9qm6M6ZCPXCZnye9skuHPhJAGsd3jEbwFY8dPb8pJh,16,1.9568868990000015,2.969589647000001,1.0127027479999997,12,4,0.2452521805770944,0.11672747081718804,1.3013350856456798,-0.6166843346524347,0.7005534911875,1.263774975,1775891676,RETAIL,0
FQuBtfy4QHd3ESmSYskxH912pV8hrP7bWsoDHwrdUxot,16,1.9553684349999998,3.687955408,1.7325869729999999,8,8,0.28444835018767667,0.030649161840994976,2.1872636861117654,-0.8486001095430519,0.711654547875,1.1005458799999999,1776475784,RETAIL,0
C78wKwG5HJfdGB4BKNgb3e1yqhxT6i2ekfeALb3UjjEw,20,1.9551735369999994,4.5642671439999996,2.6090936070000006,13,7,0.5650790762315724,0.20526766015921993,3.0309698225969557,-0.6143901172890457,0.73010693895,2.63164567,1776500083,RETAIL,0
Ab5tYfYE9CFXCA4oNDqhsAnJ12pG86BopoRfVim6fZ3a,26,1.9518510239999993,2.6148721079999997,0.6630210840000001,14,12,0.8671381970023047,0.06596457029284308,8.76845601360407,-0.538791866005786,0.19113720538461537,0.5003091,1776407077,RETAIL,0
AnE3ABJ4Mhx6jX2WKYGMTHwUuvanpWzQXEXLuUWBg9cx,7,1.9494464599999999,1.952706007,0.0032595469999999738,6,1,0.41052789219731306,0.25820028102307857,1.7095729638391015,-0.0032508618836115666,0.7208098700000001,1.002671635,1776368080,RETAIL,0
FVuF7RQQ46sU8mYstWiPEo6vTBFEA1fGnDqcpM9UqEJq,9,1.9429295350000009,2.2386738060000004,0.2957442709999999,6,3,0.4703312175853253,0.2717093793692258,1.8298679425052278,-0.45724750916774226,0.5128047963333333,0.8863659389999999,1776445779,RETAIL,0
8PNY7V5GYiPttzK37fCX1tfTT7qivCq7cRt9xtQCbYxs,13,1.9401868439999999,4.236219843,2.2960329989999995,9,4,0.5740079528372508,0.16128787108912257,4.327049452463198,-0.46757577873207834,0.9915342516923076,3.9986760029999995,1776362387,RETAIL,0
EnfBSQ9dbwheXreWvBodg6v3BcsfHUhgBhv8zJgvEHnN,6,1.94006745,2.1630413809999998,0.22297393100000007,3,3,3.1578988921642903,0.3379139747338507,9.70642601844756,-0.30235055934732047,0.4083534221666667,0.973345381,1776432281,RETAIL,0
